STATION,RIVMILLE,LOCATION,LATITUDE,LONGITUDE,site_id,sample_id,coll_date,replicate,genspecies,indiv,wqa,bap,collect
08,0.1,TOGH_E,42.60639,-76.15833,981,3142,09-Sep-97,1,Rheotanytarsus pellucidus,1,slt,7.35,1
08,0.1,TOGH_E,42.60639,-76.15833,981,3142,09-Sep-97,1,Rheotanytarsus exiguus gr.,4,slt,7.35,1
08,0.1,TOGH_E,42.60639,-76.15833,981,3142,09-Sep-97,1,Sublettea coffmani,1,slt,7.35,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Ferrissia rivularis,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Undetermined Hydrobiidae,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Sphaerium sp.,5,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Caecidotea communis,2,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Stenacron interpunctatum,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Stenonema sp.,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Tricorythodes sp.,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Caenis sp.,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Optioservus trivittatus,2,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Promoresia elegans,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Stenelmis crenata,3,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Cheumatopsyche sp.,22,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Ceratopsyche bronta,7,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Ceratopsyche morosa,7,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Mystacides sp.,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Simulium vittatum,6,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Atherix sp.,2,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Hemerodromia sp.,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Pagastia orthogonia,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Cricotopus bicinctus,7,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Cricotopus tremulus gr.,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Cricotopus trifascia gr.,6,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Cricotopus vierriensis,2,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Parametriocnemus lundbecki,1,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Tvetenia vitracies,4,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Polypedilum flavum,5,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Rheotanytarsus exiguus gr.,4,slt,6.42,1
09,32.3,TOGH,42.59222,-76.15556,983,3143,09-Sep-97,1,Sublettea coffmani,4,slt,6.42,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Undetermined Turbellaria,4,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Undetermined Lumbricina,1,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Isonychia bicolor,4,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Baetis sp.,7,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Stenacron interpunctatum,1,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Stenonema sp.,6,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Optioservus trivittatus,23,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Promoresia elegans,1,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Stenelmis sp.,8,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Cheumatopsyche sp.,6,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Ceratopsyche bronta,8,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Ceratopsyche morosa,10,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Hydropsyche scalaris,1,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Ceratopsyche sparna,2,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Antocha sp.,1,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Simulium vittatum,3,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Cardiocladius obscurus,3,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Cricotopus trifascia gr.,7,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Tvetenia vitracies,2,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Polypedilum flavum,1,slt,6.65,1
12,29.8,TOGH,42.56805,-76.12167,985,3144,09-Sep-97,1,Rheotanytarsus exiguus gr.,1,slt,6.65,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Isonychia bicolor,3,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Stenonema sp.,3,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Undetermined Leptophlebiidae,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Undetermined Ephemerellidae,3,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Tricorythodes sp.,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Optioservus sp.,2,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Polycentropus sp.,2,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Ceratopsyche bronta,14,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Undetermined Glossosomatidae,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Antocha sp.,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Hemerodromia sp.,8,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Undetermined Muscidae,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Thienemannimyia gr. spp.,5,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Potthastia gaedii gr.,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Cardiocladius obscurus,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Cricotopus bicinctus,4,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Cricotopus vierriensis,2,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Eukiefferiella brehmi gr.,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Parachaetocladius sp.,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Parametriocnemus lundbecki,5,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Paratrichocladius sp.,7,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Synorthocladius nr. semivirens,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Tvetenia bavarica gr.,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Tvetenia vitracies,2,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Dicrotendipes neomodestus,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Polypedilum aviceps,11,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Cladotanytarsus sp.,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Micropsectra sp.,10,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Rheotanytarsus exiguus gr.,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Stempellinella sp.,1,slt,6.92,1
02,3.2,TROS,42.58666,-76.12737,986,3145,09-Sep-97,1,Sublettea coffmani,4,slt,6.92,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Undetermined Turbellaria,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Stylodrilus heringianus,2,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Ferrissia rivularis,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Undetermined Pisidiidae,2,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Isonychia bicolor,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Acentrella sp.,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Baetis flavistriga,2,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Baetis intercalaris,2,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Baetis tricaudatus,11,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Leucrocuta sp.,2,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Stenonema sp.,2,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Undetermined Ephemerellidae,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Caenis sp.,5,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Agnetina capitata,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Paragnetina media,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Psephenus herricki,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Optioservus trivittatus,5,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Promoresia elegans,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Stenelmis crenata,3,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Sialis sp.,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Chimarra obscura,3,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Psychomyia flavida,2,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Cheumatopsyche sp.,4,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Ceratopsyche bronta,17,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Hydropsyche scalaris,14,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Hydropsyche venularis,4,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Macrostemum carolina,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Oecetis sp.,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Simulium vittatum,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Cardiocladius obscurus,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Cricotopus vierriensis,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Orthocladius nr. dentifer,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Tvetenia vitracies,1,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Polypedilum flavum,2,non,8.72,1
17,12.2,TOGH,42.34889,-75.99944,990,3146,09-Sep-97,1,Rheotanytarsus exiguus gr.,1,non,8.72,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Undetermined Turbellaria,2,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Isonychia bicolor,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Acentrella sp.,2,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Acerpenna macdunnoughi,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Baetis flavistriga,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Stenonema sp.,6,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Undetermined Ephemerellidae,11,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Caenis sp.,2,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Neoperla sp.,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Paragnetina media,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Psephenus herricki,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Optioservus trivittatus,32,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Stenelmis crenata,14,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Stenelmis sandersoni,2,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Chimarra obscura,2,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Cheumatopsyche sp.,2,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Ceratopsyche sparna,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Helicopsyche borealis,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Undetermined Ceratopogonidae,2,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Hemerodromia sp.,3,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Cricotopus bicinctus,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Cricotopus vierriensis,2,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Eukiefferiella brehmi gr.,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Microtendipes pedellus gr.,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Cladotanytarsus sp.,1,non,7.73,1
01,1.5,BEVR,42.73444,-75.30972,54,3147,10-Sep-97,1,Micropsectra sp.,6,non,7.73,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Nais behningi,1,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Isonychia bicolor,4,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Acentrella sp.,1,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Baetis flavistriga,1,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Baetis tricaudatus,5,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Stenonema sp.,2,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Undetermined Ephemerellidae,1,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Caenis sp.,1,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Paragnetina media,2,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Psephenus herricki,5,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Optioservus sp.,2,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Stenelmis sp.,2,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Chimarra aterrima?,40,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Chimarra obscura,2,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Ceratopsyche morosa,4,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Ceratopsyche sparna,1,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Hydropsyche sp.,7,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Leucotrichia sp.,7,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Simulium tuberosum,1,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Hemerodromia sp.,2,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Cardiocladius obscurus,1,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Cricotopus bicinctus,1,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Cricotopus vierriensis,5,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Dicrotendipes neomodestus,1,slt,7.22,1
01,0.5,CHOC,42.08278,-76.06389,228,3148,10-Sep-97,1,Polypedilum flavum,1,slt,7.22,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Undetermined Pisidiidae,3,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Baetis intercalaris,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Stenonema sp.,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Undetermined Ephemerellidae,4,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Caenis sp.,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Ophiogomphus sp.,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Optioservus trivittatus,26,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Promoresia elegans,5,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Stenelmis crenata,5,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Chimarra obscura,5,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Cheumatopsyche sp.,6,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Hydropsyche scalaris,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Hydropsyche sp.,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Ceraclea sp.,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Simulium vittatum,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Atherix sp.,2,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Cricotopus trifascia gr.,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Parametriocnemus lundbecki,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Tvetenia vitracies,3,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Microtendipes pedellus gr.,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Micropsectra sp.,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Rheotanytarsus exiguus gr.,27,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Sublettea coffmani,1,slt,6.67,1
04,17.8,DILA,42.51111,-75.39417,290,3149,10-Sep-97,1,Tanytarsus glabrescens gr.,1,slt,6.67,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Stylodrilus heringianus,2,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Undetermined Pisidiidae,2,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Isonychia bicolor,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Baetis sp.,2,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Stenonema sp.,3,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Undetermined Ephemerellidae,9,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Caenis sp.,5,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Acroneuria abnormis,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Neoperla sp.,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Psephenus herricki,3,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Optioservus sp.,10,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Promoresia elegans,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Stenelmis crenata,10,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Chimarra obscura,9,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Chimarra sp.,4,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Psychomyia flavida,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Cheumatopsyche sp.,4,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Ceratopsyche bronta,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Ceratopsyche morosa,4,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Hydropsyche scalaris,2,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Macrostemum zebratum,3,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Leucotrichia sp.,2,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Psilotreta sp.,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Simulium jenningsi,3,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Hemerodromia sp.,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Cricotopus trifascia gr.,2,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Tvetenia vitracies,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Polypedilum flavum,6,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Micropsectra sp.,3,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Rheotanytarsus exiguus gr.,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Stempellinella sp.,1,non,8.6,1
06,5.4,DILA,42.37722,-75.405,292,3150,10-Sep-97,1,Sublettea coffmani,1,non,8.6,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Acentrella sp.,2,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Baetis intercalaris,4,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Baetis tricaudatus,2,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Stenonema sp.,15,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Caenis sp.,3,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Paragnetina media,1,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Psephenus herricki,1,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Optioservus trivittatus,10,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Stenelmis crenata,6,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Chimarra obscura,12,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Cheumatopsyche sp.,19,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Ceratopsyche bronta,5,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Ceratopsyche sparna,1,slt,7.26,1
03,28.6,DILA,42.61611,-75.33111,289,3151,10-Sep-97,1,Undetermined Hydroptilidae,1,slt,7.26,1
