"WMFDH_SAMPLE_ID","WMFDH_MACRO_FAMILY"
"41.48287_-74.086142_20210921","(PLECOPTERA) PERLIDAE"
"41.48287_-74.086142_20210921","(OTHER) "
"41.48287_-74.086142_20210921","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"41.48287_-74.086142_20210921","(MOLLUSCA: BIVALVIA) SPHAERIIDAE"
"41.48287_-74.086142_20210921","(CRUSTACEA: ISOPODA) ASELLOTA"
"41.48287_-74.086142_20210921","(COLEOPTERA) ELMIDAE"
"41.48287_-74.086142_20210921","(WORMLIKE) HIRUDINEA"
"41.48287_-74.086142_20210921","(TRICHOPTERA) PHILOPOTAMIDAE"
"41.48287_-74.086142_20210921","(WORMLIKE) HIRUDINEA"
"41.53948_-74.041596_20210913","(EPHEMEROPTERA) ISONYCHIIDAE"
"41.53948_-74.041596_20210913","(WORMLIKE) HIRUDINEA"
"41.53948_-74.041596_20210913","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"41.53948_-74.041596_20210913","(EPHEMEROPTERA) BAETIDAE"
"41.53948_-74.041596_20210913","(WORMLIKE) "
"41.53948_-74.041596_20210913","(TRICHOPTERA) PHILOPOTAMIDAE"
"41.53948_-74.041596_20210913","(EPHEMEROPTERA) HEPTAGENIIDAE"
"41.53948_-74.041596_20210913","(CRUSTACEA: ISOPODA) ASELLOTA"
"41.53948_-74.041596_20210913","(ODONATA: ANISOPTERA) AESHNIDAE"
"41.53948_-74.041596_20210913","(DIPTERA: CHIRONOMIDAE) "
"41.53948_-74.041596_20210913","(EPHEMEROPTERA) ISONYCHIIDAE"
"41.53948_-74.041596_20210913","(DIPTERA) TIPULIDAE"
"41.53948_-74.041596_20210913","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.53948_-74.041596_20210913","(COLEOPTERA) PSEPHENIDAE"
"41.53948_-74.041596_20210913","(PLECOPTERA) PERLIDAE"
"41.53948_-74.041596_20210913","(MEGALOPTERA) CORYDALIDAE"
"41.939222_-74.06089_20210927","(EPHEMEROPTERA) BAETIDAE"
"41.939222_-74.06089_20210927","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.939222_-74.06089_20210927","(TRICHOPTERA) PHILOPOTAMIDAE"
"41.939222_-74.06089_20210927","(PLECOPTERA) PTERONARCIDAE"
"41.939222_-74.06089_20210927","(TRICHOPTERA) PHILOPOTAMIDAE"
"41.939222_-74.06089_20210927","(ODONATA: ANISOPTERA) AESHNIDAE"
"41.939222_-74.06089_20210927","(PLECOPTERA) LEUCTRIDAE"
"41.939222_-74.06089_20210927","(OTHER) "
"41.939222_-74.06089_20210927","(DIPTERA) TABANIDAE"
"41.939222_-74.06089_20210927","(PLECOPTERA) PERLIDAE"
"41.939222_-74.06089_20210927","(WORMLIKE) OLIGOCHAETA"
"41.939222_-74.06089_20210927","(WORMLIKE) OLIGOCHAETA"
"41.939222_-74.06089_20210927","(EPHEMEROPTERA) BAETIDAE"
"41.939222_-74.06089_20210927","(DIPTERA) TIPULIDAE"
"41.939222_-74.06089_20210927","(DIPTERA) TIPULIDAE"
"41.939222_-74.06089_20210927","(EPHEMEROPTERA) HEPTAGENIIDAE"
"41.939222_-74.06089_20210927","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.939222_-74.06089_20210927","(PLECOPTERA) PELTOPERLIDAE"
"41.939222_-74.06089_20210927","(CRUSTACEA: ISOPODA) ASELLOTA"
"42.02088_-73.97984_20210927","(MOLLUSCA: GASTROPODA) LYMNAEIDAE"
"42.02088_-73.97984_20210927","(DIPTERA) TIPULIDAE"
"42.02088_-73.97984_20210927","(COLEOPTERA) PSEPHENIDAE"
"42.02088_-73.97984_20210927","(DIPTERA) SIMULIIDAE"
"42.02088_-73.97984_20210927","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"42.02088_-73.97984_20210927","(ODONATA: ANISOPTERA) GOMPHIDAE"
"42.02088_-73.97984_20210927","(DIPTERA: CHIRONOMIDAE) "
"42.02088_-73.97984_20210927","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.02088_-73.97984_20210927","(PLECOPTERA) PERLODIDAE"
"42.02088_-73.97984_20210927","(MEGALOPTERA) CORYDALIDAE"
"42.02088_-73.97984_20210927","(TRICHOPTERA) LIMNEPHILIDAE"
"42.02088_-73.97984_20210927","(COLEOPTERA) ELMIDAE"
"42.02088_-73.97984_20210927","(PLECOPTERA) PERLIDAE"
"42.02088_-73.97984_20210927","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.02088_-73.97984_20210927","(WORMLIKE) OLIGOCHAETA"
"42.02088_-73.97984_20210927","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.02088_-73.97984_20210927","(DIPTERA: CHIRONOMIDAE) CHIRONOMUS"
"42.02088_-73.97984_20210927","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.02088_-73.97984_20210927","(ODONATA: ANISOPTERA) AESHNIDAE"
"42.02088_-73.97984_20210927","(EPHEMEROPTERA) ISONYCHIIDAE"
"42.02088_-73.97984_20210927","(PLECOPTERA) PTERONARCIDAE"
"42.02088_-73.97984_20210927","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.02088_-73.97984_20210927","(EPHEMEROPTERA) BAETIDAE"
"41.88486_-74.144252_20210723","() "
"41.88486_-74.144252_20210723","(EPHEMEROPTERA) EPHEMERELLIDAE"
"41.88486_-74.144252_20210723","(DIPTERA) TABANIDAE"
"41.88486_-74.144252_20210723","(EPHEMEROPTERA) HEPTAGENIIDAE"
"41.88486_-74.144252_20210723","(DIPTERA) ATHERICIDAE"
"41.88486_-74.144252_20210723","(EPHEMEROPTERA) ISONYCHIIDAE"
"41.88486_-74.144252_20210723","(PLECOPTERA) PERLIDAE"
"41.88486_-74.144252_20210723","(WORMLIKE) OLIGOCHAETA"
"41.88486_-74.144252_20210723","(DIPTERA) TIPULIDAE"
"41.88486_-74.144252_20210723","(COLEOPTERA) ELMIDAE"
"41.88486_-74.144252_20210723","(MEGALOPTERA) SIALIDAE"
"41.88486_-74.144252_20210723","(ODONATA: ANISOPTERA) AESHNIDAE"
"41.88486_-74.144252_20210723","(TRICHOPTERA) LEPTOCERIDAE"
"41.88486_-74.144252_20210723","(TRICHOPTERA) "
"41.88486_-74.144252_20210723","(TRICHOPTERA) PSYCHOMYIIDAE"
"41.88486_-74.144252_20210723","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.88486_-74.144252_20210723","(TRICHOPTERA) GLOSSOSOMATIDAE"
"41.88486_-74.144252_20210723","(ODONATA: ZYGOPTERA) CALOPTERYGIDAE"
"41.88486_-74.144252_20210723","(CRUSTACEA: DECAPODA) PLEOCYEMATA: CAMBARIDAE"
"41.88486_-74.144252_20210723","(ODONATA: ANISOPTERA) GOMPHIDAE"
"41.88486_-74.144252_20210723","(ODONATA: ANISOPTERA) GOMPHIDAE"
"41.50602_-74.125607_20210924","(PLECOPTERA) PELTOPERLIDAE"
"41.50602_-74.125607_20210924","(PLECOPTERA) PERLIDAE"
"41.50602_-74.125607_20210924","(DIPTERA) CULICIDAE"
"41.50602_-74.125607_20210924","() "
"41.50602_-74.125607_20210924","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.50602_-74.125607_20210924","(DIPTERA: CHIRONOMIDAE) "
"41.50602_-74.125607_20210924","(MEGALOPTERA) CORYDALIDAE"
"41.50602_-74.125607_20210924","(PLECOPTERA) PERLODIDAE"
"41.50602_-74.125607_20210924","(PLECOPTERA) PERLIDAE"
"41.50602_-74.125607_20210924","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.50602_-74.125607_20210924","(PLECOPTERA) PTERONARCIDAE"
"41.50602_-74.125607_20210924","(DIPTERA) TIPULIDAE"
"41.50602_-74.125607_20210924","(DIPTERA) TIPULIDAE"
"41.50602_-74.125607_20210924","(TRICHOPTERA) PHILOPOTAMIDAE"
"41.50602_-74.125607_20210924","(ODONATA: ANISOPTERA) GOMPHIDAE"
"41.50602_-74.125607_20210924","(ODONATA: ANISOPTERA) CORDULEGASTRIDAE"
"41.88386_-74.117778_20210927","(EPHEMEROPTERA) BAETIDAE"
"41.88386_-74.117778_20210927","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"41.88386_-74.117778_20210927","(DIPTERA: CHIRONOMIDAE) "
"41.88386_-74.117778_20210927","(PLECOPTERA) PERLODIDAE"
"41.88386_-74.117778_20210927","(EPHEMEROPTERA) ISONYCHIIDAE"
"41.88386_-74.117778_20210927",""
"41.88386_-74.117778_20210927","(EPHEMEROPTERA) HEPTAGENIIDAE"
"41.85097_-74.113611_20210726","(ODONATA: ANISOPTERA) GOMPHIDAE"
"41.85097_-74.113611_20210726","(ODONATA: ANISOPTERA) GOMPHIDAE"
"41.85097_-74.113611_20210726","(DIPTERA) TIPULIDAE"
"41.85097_-74.113611_20210726","(WORMLIKE) OLIGOCHAETA"
"41.85097_-74.113611_20210726","(ODONATA: ANISOPTERA) AESHNIDAE"
"41.85097_-74.113611_20210726","(PLECOPTERA) PERLODIDAE"
"41.85097_-74.113611_20210726","(TRICHOPTERA) POLYCENTROPODIDAE"
"41.85097_-74.113611_20210726","(HEMIPTERA) "
"41.85097_-74.113611_20210726","(TRICHOPTERA) ODONTOCERIDAE"
"41.85097_-74.113611_20210726","(PLECOPTERA) PTERONARCIDAE"
"41.85097_-74.113611_20210726","(COLEOPTERA) ELMIDAE"
"41.85097_-74.113611_20210726","(TRICHOPTERA) PHILOPOTAMIDAE"
"41.85097_-74.113611_20210726","(MEGALOPTERA) SIALIDAE"
"41.85097_-74.113611_20210726","(EPHEMEROPTERA) HEPTAGENIIDAE"
"41.85097_-74.113611_20210726","(ODONATA: ANISOPTERA) CORDULEGASTRIDAE"
"41.85097_-74.113611_20210726","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.85097_-74.113611_20210726","(TRICHOPTERA) RHYACOPHILIDAE"
"44.38166519404465_-74.23713240935848_20210926","(EPHEMEROPTERA) LEPTOPHLEBIIDAE"
"44.38166519404465_-74.23713240935848_20210926","(EPHEMEROPTERA) ISONYCHIIDAE"
"44.38166519404465_-74.23713240935848_20210926","(EPHEMEROPTERA) EPHEMERELLIDAE"
"44.38166519404465_-74.23713240935848_20210926","(PLECOPTERA) PTERONARCIDAE"
"44.38166519404465_-74.23713240935848_20210926","(TRICHOPTERA) HYDROPSYCHIDAE"
"44.38166519404465_-74.23713240935848_20210926","(TRICHOPTERA) PHILOPOTAMIDAE"
"44.38166519404465_-74.23713240935848_20210926","(EPHEMEROPTERA) HEPTAGENIIDAE"
"44.38166519404465_-74.23713240935848_20210926","(ODONATA: ANISOPTERA) GOMPHIDAE"
"44.38166519404465_-74.23713240935848_20210926","(ODONATA: ANISOPTERA) AESHNIDAE"
"44.38166519404465_-74.23713240935848_20210926","(DIPTERA) TIPULIDAE"
"44.38166519404465_-74.23713240935848_20210926","(PLECOPTERA) PELTOPERLIDAE"
"44.38166519404465_-74.23713240935848_20210926","(EPHEMEROPTERA) HEPTAGENIIDAE"
"44.38166519404465_-74.23713240935848_20210926","(PLECOPTERA) PERLODIDAE"
"44.38166519404465_-74.23713240935848_20210926","(WORMLIKE) OTHER"
"44.38166519404465_-74.23713240935848_20210926","(ODONATA: ANISOPTERA) GOMPHIDAE"
"44.38166519404465_-74.23713240935848_20210926","(COLEOPTERA) HALIPLIDAE"
"44.38166519404465_-74.23713240935848_20210926","(ODONATA: ZYGOPTERA) CALOPTERYGIDAE"
"44.38166519404465_-74.23713240935848_20210926","(TRICHOPTERA) BRACHYCENTRIDAE"
"41.72417_-73.967778_20210904","(CRUSTACEA: DECAPODA) PLEOCYEMATA: CAMBARIDAE"
"41.72417_-73.967778_20210904","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.72417_-73.967778_20210904","(TRICHOPTERA) PHILOPOTAMIDAE"
"41.72417_-73.967778_20210904","(COLEOPTERA) DYTISCIDAE"
"41.72417_-73.967778_20210904","(EPHEMEROPTERA) HEPTAGENIIDAE"
"41.72417_-73.967778_20210904","(DIPTERA) CHIRONOMIDAE"
"41.72417_-73.967778_20210904","(COLEOPTERA) CURCULIONIDAE"
"41.72417_-73.967778_20210904","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.72417_-73.967778_20210904","(ODONATA: ANISOPTERA) GOMPHIDAE"
"41.72417_-73.967778_20210904","(COLEOPTERA) ELMIDAE"
"41.72417_-73.967778_20210904","(EPHEMEROPTERA) EPHEMERELLIDAE"
"41.72417_-73.967778_20210904","(WORMLIKE) OTHER"
"41.72417_-73.967778_20210904","(ODONATA: ANISOPTERA) GOMPHIDAE"
"41.72417_-73.967778_20210904","(MEGALOPTERA) SIALIDAE"
"41.72417_-73.967778_20210904","(EPHEMEROPTERA) HEPTAGENIIDAE"
"41.72417_-73.967778_20210904","(PLECOPTERA) PERLODIDAE"
"41.72417_-73.967778_20210904","(DIPTERA) UNDET. DIPTERA"
"41.72417_-73.967778_20210904","(COLEOPTERA) HYDROPHILIDAE"
"41.72417_-73.967778_20210904","(PLECOPTERA) CHLOROPERLIDAE"
"41.72417_-73.967778_20210904","(EPHEMEROPTERA) BAETIDAE"
"42.73964_-74.3335058_20210924","(MEGALOPTERA) CORYDALIDAE"
"42.73964_-74.3335058_20210924","(PLECOPTERA) PERLIDAE"
"42.73964_-74.3335058_20210924","(DIPTERA: CHIRONOMIDAE) "
"42.73964_-74.3335058_20210924","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.73964_-74.3335058_20210924","(DIPTERA) TIPULIDAE"
"42.73964_-74.3335058_20210924","(PLECOPTERA) PERLIDAE"
"42.73964_-74.3335058_20210924","(COLEOPTERA) PSEPHENIDAE"
"42.73964_-74.3335058_20210924","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.73964_-74.3335058_20210924","(EPHEMEROPTERA) BAETIDAE"
"42.73964_-74.3335058_20210924","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.73964_-74.3335058_20210924","(COLEOPTERA) ELMIDAE"
"42.73964_-74.3335058_20210924","(TRICHOPTERA) GLOSSOSOMATIDAE"
"42.73964_-74.3335058_20210924","(EPHEMEROPTERA) BAETIDAE"
"42.73964_-74.3335058_20210924","(EPHEMEROPTERA) EPHEMERELLIDAE"
"42.73964_-74.3335058_20210924","(DIPTERA) LIMONIIADAE"
"42.73964_-74.3335058_20210924","(OTHER) "
"42.73964_-74.3335058_20210924","(DIPTERA) ATHERICIDAE"
"42.73964_-74.3335058_20210924","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.73964_-74.3335058_20210924","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.73964_-74.3335058_20210924","(TRICHOPTERA) BRACHYCENTRIDAE"
"42.82753884090288_-73.88129233547046_20210910","(DIPTERA) TIPULIDAE"
"42.82753884090288_-73.88129233547046_20210910","(ODONATA: ZYGOPTERA) CALOPTERYGIDAE"
"42.82753884090288_-73.88129233547046_20210910","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.82753884090288_-73.88129233547046_20210910","(WORMLIKE) OLIGOCHAETA"
"42.82753884090288_-73.88129233547046_20210910","(MOLLUSCA: GASTROPODA) PLANORBIDAE"
"42.82753884090288_-73.88129233547046_20210910","(COLEOPTERA) ELMIDAE"
"42.82753884090288_-73.88129233547046_20210910","(CRUSTACEA: DECAPODA) PLEOCYEMATA: CAMBARIDAE"
"42.5556_-76.677_20210906","(MEGALOPTERA) CORYDALIDAE"
"42.61354817573475_-73.63811934831939_20210906","(MEGALOPTERA) CORYDALIDAE"
"42.5556_-76.677_20210906","(COLEOPTERA) PSEPHENIDAE"
"42.61354817573475_-73.63811934831939_20210906","(COLEOPTERA) PSEPHENIDAE"
"42.5556_-76.677_20210906","(PLECOPTERA) PERLIDAE"
"42.61354817573475_-73.63811934831939_20210906","(PLECOPTERA) PERLIDAE"
"42.5556_-76.677_20210906","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.61354817573475_-73.63811934831939_20210906","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.5556_-76.677_20210906","(COLEOPTERA) ELMIDAE"
"42.61354817573475_-73.63811934831939_20210906","(COLEOPTERA) ELMIDAE"
"42.5556_-76.677_20210906","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.61354817573475_-73.63811934831939_20210906","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.5556_-76.677_20210906","(DIPTERA) LIMONIIDAE"
"42.61354817573475_-73.63811934831939_20210906","(DIPTERA) LIMONIIDAE"
"42.555703386891054_-73.67699945370487_20210906","(TRICHOPTERA) HYDROPTILIDAE"
"42.6134_-76.6386_20210916","(TRICHOPTERA) HYDROPTILIDAE"
"42.555703386891054_-73.67699945370487_20210906","() "
"42.6134_-76.6386_20210916","() "
"42.555703386891054_-73.67699945370487_20210906","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.6134_-76.6386_20210916","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.555703386891054_-73.67699945370487_20210906","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.6134_-76.6386_20210916","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.555703386891054_-73.67699945370487_20210906","(MEGALOPTERA) CORYDALIDAE"
"42.6134_-76.6386_20210916","(MEGALOPTERA) CORYDALIDAE"
"42.555703386891054_-73.67699945370487_20210906","(EPHEMEROPTERA) EPHEMERELLIDAE"
"42.6134_-76.6386_20210916","(EPHEMEROPTERA) EPHEMERELLIDAE"
"42.555703386891054_-73.67699945370487_20210906","(PLECOPTERA) PERLIDAE"
"42.6134_-76.6386_20210916","(PLECOPTERA) PERLIDAE"
"42.555703386891054_-73.67699945370487_20210906","(PLECOPTERA) CHLOROPERLIDAE"
"42.6134_-76.6386_20210916","(PLECOPTERA) CHLOROPERLIDAE"
"42.555703386891054_-73.67699945370487_20210906","(DIPTERA) LIMONIIDAE"
"42.6134_-76.6386_20210916","(DIPTERA) LIMONIIDAE"
"42.555703386891054_-73.67699945370487_20210906","(DIPTERA: CHIRONOMIDAE) "
"42.6134_-76.6386_20210916","(DIPTERA: CHIRONOMIDAE) "
"42.555703386891054_-73.67699945370487_20210906","(COLEOPTERA) ELMIDAE"
"42.6134_-76.6386_20210916","(COLEOPTERA) ELMIDAE"
"42.87925_-73.49916_20200729","(COLEOPTERA) PSEPHENIDAE"
"42.87925_-73.49916_20200729","(COLEOPTERA) ELMIDAE"
"42.87925_-73.49916_20200729","(TRICHOPTERA) ODONTOCERIDAE"
"42.87925_-73.49916_20200729","(MOLLUSCA: GASTROPODA) LYMNAEIDAE"
"42.87925_-73.49916_20200729","(WORMLIKE) TRICLADIDA, PLANARIDAE"
"42.87925_-73.49916_20200729","(CRUSTACEA: DECAPODA) PLEOCYEMATA: CAMBARIDAE"
"42.87925_-73.49916_20200729","() "
"42.87925_-73.49916_20200729","(PLECOPTERA) PERLIDAE"
"42.87925_-73.49916_20200729","(EPHEMEROPTERA) LEPTOPHLEBIIDAE"
"42.87925_-73.49916_20200729","(EPHEMEROPTERA) SIPHLONURIDAE"
"42.87925_-73.49916_20200729","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.87925_-73.49916_20200729","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.6749_-73.69926_20200807","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.6749_-73.69926_20200807","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.6749_-73.69926_20200807","(PLECOPTERA) PERLIDAE"
"42.6749_-73.69926_20200807","(COLEOPTERA) ELMIDAE"
"42.6749_-73.69926_20200807","() "
"42.6749_-73.69926_20200807","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"42.6749_-73.69926_20200807","(MOLLUSCA: GASTROPODA) LYMNAEIDAE"
"42.6749_-73.69926_20200807","(WORMLIKE) TRICLADIDA, PLANARIDAE"
"42.7386_-73.625038_20200828","(EPHEMEROPTERA) BAETIDAE"
"42.7386_-73.625038_20200828","(DIPTERA) ATHERICIDAE"
"42.7386_-73.625038_20200828","(COLEOPTERA) PSEPHENIDAE"
"42.7386_-73.625038_20200828","(COLEOPTERA) ELMIDAE"
"42.7386_-73.625038_20200828","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.7386_-73.625038_20200828","(TRICHOPTERA) HYDROPSYCHIDAE"
"4120546_-73.845612_20210727","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"41.02055_-73.845612_20210727","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"4120546_-73.845612_20210727","(ODONATA: ZYGOPTERA) CALOPTERYGIDAE"
"41.02055_-73.845612_20210727","(ODONATA: ZYGOPTERA) CALOPTERYGIDAE"
"4120546_-73.845612_20210727","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.02055_-73.845612_20210727","(TRICHOPTERA) HYDROPSYCHIDAE"
"4120546_-73.845612_20210727","(CRUSTACEA: ISOPODA) ASELLOTA"
"41.02055_-73.845612_20210727","(CRUSTACEA: ISOPODA) ASELLOTA"
"4120546_-73.845612_20210727","(WORMLIKE) TRICLADIDA, PLANARIDAE"
"41.02055_-73.845612_20210727","(WORMLIKE) TRICLADIDA, PLANARIDAE"
"4120546_-73.845612_20210727","(CRUSTACEA: DECAPODA) PLEOCYEMATA: CAMBARIDAE"
"41.02055_-73.845612_20210727","(CRUSTACEA: DECAPODA) PLEOCYEMATA: CAMBARIDAE"
"4120546_-73.845612_20210727","(DIPTERA) TIPULIDAE"
"41.02055_-73.845612_20210727","(DIPTERA) TIPULIDAE"
"4120546_-73.845612_20210727","(MOLLUSCA: GASTROPODA) LYMNAEIDAE"
"41.02055_-73.845612_20210727","(MOLLUSCA: GASTROPODA) LYMNAEIDAE"
"4120546_-73.845612_20210727","(WORMLIKE) OLIGOCHAETA"
"41.02055_-73.845612_20210727","(WORMLIKE) OLIGOCHAETA"
"4120546_-73.845612_20210727","(MOLLUSCA: BIVALVIA) CORBICULIDAE"
"41.02055_-73.845612_20210727","(MOLLUSCA: BIVALVIA) CORBICULIDAE"
"4120546_-73.845612_20210727","(DIPTERA: CHIRONOMIDAE) "
"41.02055_-73.845612_20210727","(DIPTERA: CHIRONOMIDAE) "
"42.5173_-73.7068_20210926","(COLEOPTERA) PSEPHENIDAE"
"42.5173_-73.7068_20210926","(COLEOPTERA) ELMIDAE"
"42.5173_-73.7068_20210926","(CRUSTACEA: ISOPODA) ASELLOTA"
"42.5173_-73.7068_20210926","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.5173_-73.7068_20210926","(DIPTERA) ATHERICIDAE"
"42.5173_-73.7068_20210926","(DIPTERA) LIMONIIDAE"
"42.5173_-73.7068_20210926","(EPHEMEROPTERA) BAETIDAE"
"42.5173_-73.7068_20210926","(EPHEMEROPTERA) EPHEMERELLIDAE"
"42.5173_-73.7068_20210926","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.5173_-73.7068_20210926","(TRICHOPTERA) PHILOPOTAMIDAE"
"2.87639_-73.618638_20210919","(CRUSTACEA: ISOPODA) ASELLOTA"
"2.87639_-73.618638_20210919","(DIPTERA) TIPULIDAE"
"2.87639_-73.618638_20210919","(COLEOPTERA) ELMIDAE"
"2.87639_-73.618638_20210919","(TRICHOPTERA) HYDROPSYCHIDAE"
"2.87639_-73.618638_20210919","(DIPTERA) SIMULIIDAE"
"42.86918_-73.543262_20210810","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.86918_-73.543262_20210810","(EPHEMEROPTERA) ISONYCHIIDAE"
"42.86918_-73.543262_20210810","(EPHEMEROPTERA) BAETIDAE"
"42.86918_-73.543262_20210810","(COLEOPTERA) PSEPHENIDAE"
"42.86918_-73.543262_20210810","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.86918_-73.543262_20210810","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.86918_-73.543262_20210810","(DIPTERA) LIMONIIDAE"
"42.63552_-73.800574_20210924","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.63552_-73.800574_20210924","(DIPTERA: CHIRONOMIDAE) CHIRONOMUS"
"42.63552_-73.800574_20210924","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.63552_-73.800574_20210924","(DIPTERA) TIPULIDAE"
"42.63552_-73.800574_20210924","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.63552_-73.800574_20210924","(WORMLIKE) OLIGOCHAETA"
"43.07519_-73.928291_20210911","(COLEOPTERA) PSEPHENIDAE"
"43.07519_-73.928291_20210911","(PLECOPTERA) PERLIDAE"
"43.07519_-73.928291_20210911","(PLECOPTERA) PTERONARCIDAE"
"43.07519_-73.928291_20210911","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.07519_-73.928291_20210911","(DIPTERA) TIPULIDAE"
"43.07519_-73.928291_20210911","(MEGALOPTERA) CORYDALIDAE"
"43.07519_-73.928291_20210911","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.07519_-73.928291_20210911","(EPHEMEROPTERA) ISONYCHIIDAE"
"43.07519_-73.928291_20210911","(TRICHOPTERA) BRACHYCENTRIDAE"
"43.07519_-73.928291_20210911","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.07519_-73.928291_20210911","(ODONATA: ANISOPTERA) GOMPHIDAE"
"43.07519_-73.928291_20210911","(TRICHOPTERA) RHYACOPHILIDAE"
"43.138_-73.877726_20210930","(MEGALOPTERA) CORYDALIDAE"
"43.138_-73.877726_20210930","(PLECOPTERA) PERLIDAE"
"43.138_-73.877726_20210930","(DIPTERA) ATHERICIDAE"
"43.138_-73.877726_20210930","(EPHEMEROPTERA) EPHEMERELLIDAE"
"43.138_-73.877726_20210930","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.138_-73.877726_20210930","() "
"43.138_-73.877726_20210930","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.138_-73.877726_20210930","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.138_-73.877726_20210930","(ODONATA: ANISOPTERA) AESHNIDAE"
"43.09359_-73.30455_20210827","(DIPTERA) TIPULIDAE"
"43.09359_-73.30455_20210827","(PLECOPTERA) PTERONARCIDAE"
"43.09359_-73.30455_20210827","(CRUSTACEA: ISOPODA) "
"43.09359_-73.30455_20210827","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.09359_-73.30455_20210827","(PLECOPTERA) PELTOPERLIDAE"
"43.09359_-73.30455_20210827","(PLECOPTERA) PERLIDAE"
"43.09359_-73.30455_20210827","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.09359_-73.30455_20210827","(TRICHOPTERA) LEPTOCERIDAE"
"43.09359_-73.30455_20210827","(EPHEMEROPTERA) BAETIDAE"
"43.10381_-73.300381_20210911","(TRICHOPTERA) HYDROPTILIDAE"
"43.10381_-73.300381_20210911","(DIPTERA) SIMULIIDAE"
"43.10381_-73.300381_20210911","(WORMLIKE) OLIGOCHAETA"
"43.10381_-73.300381_20210911","(EPHEMEROPTERA) BAETIDAE"
"43.10381_-73.300381_20210911","(TRICHOPTERA) BRACHYCENTRIDAE"
"43.10381_-73.300381_20210911","(EPHEMEROPTERA) BAETISCIDAE"
"43.10381_-73.300381_20210911","(PLECOPTERA) PERLIDAE"
"43.10381_-73.300381_20210911","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.10381_-73.300381_20210911","(DIPTERA) LIMONIIADAE"
"43.10381_-73.300381_20210911","(PLECOPTERA) CHLOROPERLIDAE"
"43.10381_-73.300381_20210911","(COLEOPTERA) ELMIDAE"
"42.2848_-75.8892_20210817","(EPHEMEROPTERA) EPHEMERELLIDAE"
"42.2848_-75.8892_20210817","(EPHEMEROPTERA) ISONYCHIIDAE"
"42.2848_-75.8892_20210817","(COLEOPTERA) ELMIDAE"
"42.2848_-75.8892_20210817","(TRICHOPTERA) PHILOPOTAMIDAE"
